odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
-0.013592185452580452, 0.00913956481963396, -0.12800471577767303, 3.4952344056705167e-07, 2.4803321139188483e-06, 0.00059249693519717, 0.050973663814951914, 0.026551196108917322, 1763136103138212064, 
-0.013592167757451534, 0.009139537811279297, -0.12800451149134467, 4.56562959504532e-07, 6.155846222100081e-06, 0.005330712620787593, 0.050622507479165114, 0.023145166980725995, 1763136103335433589, 
-0.013592167757451534, 0.009139537811279297, -0.12800450909270972, 0.0, 0.0, 0.0029532094507748567, 0.05327746319380451, 0.0226605276497956, 1763136103525887585, 
-0.013592167757451534, 0.009139537811279297, -0.1280045210683968, 0.0, 9.098208693103516e-07, 9.324852088895823e-05, 0.04831270938623298, 0.03314206140104593, 1763136103735735270, 
-0.013592167757451534, 0.009139537811279297, -0.12800443480236143, 0.0, 4.963129072166339e-07, 0.004953387738066893, 0.050614400308219176, 0.025475876375344476, 1763136103938412076, 
-0.013592167757451534, 0.009139537811279297, -0.12800433554764473, 0.0, 2.9214669439170393e-07, -0.0008321009835217779, 0.04983880991703994, 0.02601404220781069, 1763136104136642581, 
-0.013592167757451534, 0.009139537811279297, -0.12800429048723339, 0.0, 8.970798717200523e-07, 0.00034218826282285267, 0.05251568991284089, 0.025802845692960583, 1763136104229887557, 
-0.013592167757451534, 0.009139537811279297, -0.12800425942360877, 0.0, 0.0, 0.004079427359923445, 0.05759829280315365, 0.026406021416804457, 1763136104438461613, 
-0.013592167757451534, 0.009139537811279297, -0.1280042961195405, 0.0, -1.0604453564155847e-06, 0.006555252725057242, 0.052208100005817215, 0.024419521323627617, 1763136104578619771, 
-0.01359389815479517, 0.009142198599874973, -0.12802829298474536, -4.364249360401327e-05, -0.0005067373858764768, -0.002201596794251454, 0.05281086886219815, 0.028903424350942786, 1763136104726789502, 
-0.010615961626172066, 0.008492824621498585, -0.1537415353921856, 0.048249480733922184, -0.4289455711841583, 0.00682157287081006, 0.052758361910041386, 0.009502733959554041, 1763136104838530786, 
-0.006843391340225935, 0.007726296782493591, -0.18046162075611002, 0.08013817455375477, -0.5567879676818848, 0.010636815316362151, 0.05455949986672894, -0.060209531221194185, 1763136104886517069, 
0.014372467063367367, 0.002592971548438072, -0.26536833973189755, 0.14079537443726645, -0.5690922737121582, 0.036555326307414676, 0.05583869358934849, -0.13181128418929072, 1763136105046912674, 
0.03759543597698212, -0.005164577160030603, -0.3577635200457051, 0.12508096850709732, -0.47363749146461487, 0.06966157767530069, 0.06178100958539023, -0.21844645780011032, 1763136105239402145, 
0.06199348345398903, -0.016363969072699547, -0.46066285422427533, 0.12740673239149417, -0.5154832601547241, 0.07347970316755544, 0.04275851516822067, -0.26429901500040737, 1763136105447394116, 
0.07100705802440643, -0.020942948758602142, -0.5005131983734342, 0.12924295041579703, -0.4913340210914612, 0.09727711739810901, 0.04278108874504184, -0.34169658671252373, 1763136105527701222, 
0.08780017495155334, -0.03164304420351982, -0.5817557663817486, 0.13025166084567535, -0.504763662815094, 0.1163027189283927, 0.03055391024010056, -0.4110232915178319, 1763136105686734379, 
0.10404997318983078, -0.04435456916689873, -0.660853507184297, 0.12927655629379264, -0.4878509044647217, 0.1394186537881288, 0.024134895752953137, -0.48706750773589574, 1763136105847615770, 
0.11301590502262115, -0.05193929746747017, -0.7062999337311279, 0.13180568956625302, -0.5123904943466187, 0.1514502194646649, 0.027347779118600098, -0.5657551261013061, 1763136105939328775, 
0.12640804052352905, -0.0646304041147232, -0.7801536730100533, 0.12922251724477724, -0.5084477066993713, 0.1643171304456655, 0.012518209927540337, -0.62369885735984, 1763136106087340998, 
0.13462568819522858, -0.07357779890298843, -0.8262694206325273, 0.1319606843774967, -0.4829403758049011, 0.18545170119471488, -0.00250016463219077, -0.6974101004126456, 1763136106179563865, 
0.1504966914653778, -0.09397746622562408, -0.9323630114971401, 0.1167593423690377, -0.5062268972396851, 0.20038950774918535, -0.00889471060586687, -0.7715482414830177, 1763136106390856577, 
0.1573820263147354, -0.10416211187839508, -0.9800320565087721, 0.13211739311787615, -0.4996691048145294, 0.21908274121141671, -0.013267056946692796, -0.8433031375995625, 1763136106488662910, 
0.16312254965305328, -0.113463394343853, -1.0234192701224103, 0.12216685031312191, -0.4675651490688324, 0.2235440824324737, -0.03758068403303653, -0.9010702333119084, 1763136106578485014, 
0.17460855841636658, -0.13534264266490936, -1.1071218984602433, 0.11682998170503023, -0.37481388449668884, 0.24176415093544748, -0.044031468546691425, -0.9604924205945896, 1763136106789709294, 
0.1795826405286789, -0.1459103226661682, -1.1369929880994851, 0.11322108564514025, -0.2759605646133423, 0.24760861177451296, -0.06304445684162897, -0.9981636340818527, 1763136106888542434, 
0.18521401286125183, -0.16126133501529694, -1.175783769265342, 0.11367766069978329, -0.24156242609024048, 0.25684348772021864, -0.08476432421300938, -1.0237870922212304, 1763136107030049160, 
0.19328105449676514, -0.18327747285366058, -1.1998448893352918, 0.11401362282495495, -0.06634486466646194, 0.2717542279199083, -0.09785735660694726, -1.0460848375875422, 1763136107238536433, 
0.19502198696136475, -0.18856967985630035, -1.204059634515892, 0.11109746190973001, -0.08416574448347092, 0.282439925929683, -0.11461801731298288, -1.0541618512179318, 1763136107288612671, 
0.19806942343711853, -0.19794702529907227, -1.2122545663693494, 0.1100078408170778, -0.07607515901327133, 0.28833285505802825, -0.12847674792364516, -1.0622700237374112, 1763136107379766734, 
0.20368164777755737, -0.2145087867975235, -1.2163876808264764, 0.11324909563617433, -0.004415180999785662, 0.2951888048238243, -0.14159229981098448, -1.0604384787983785, 1763136107538554890, 
0.2092902511358261, -0.22985273599624634, -1.2159666697452727, 0.10700987640520458, 0.026122048497200012, 0.3023285328815162, -0.15852852994617875, -1.0502551137305989, 1763136107688538405, 
0.21522855758666992, -0.24657446146011353, -1.2125684036854458, 0.11434686086169216, 0.021788543090224266, 0.3126884114833364, -0.17360007909981065, -1.054841203027155, 1763136107848181318, 
0.22229544818401337, -0.26544874906539917, -1.2063305313694492, 0.10744231354961953, 0.06211305782198906, 0.31447080150966183, -0.1918559484575422, -1.0443288533937305, 1763136108038545988, 
0.22744891047477722, -0.2789207696914673, -1.2012227257876449, 0.10204185830627428, 0.0448482371866703, 0.32919306901661394, -0.19666024958228417, -1.0441786620826063, 1763136108179524963, 
0.23364464938640594, -0.2944493591785431, -1.1951235861132528, 0.09680897870150262, 0.02851099520921707, 0.3424797198136118, -0.2104523983238563, -1.0403095314123674, 1763136108339720403, 
0.2373306155204773, -0.3034469783306122, -1.1916371624982895, 0.0999378799147913, 0.022820372134447098, 0.3429812778790226, -0.21811034046628092, -1.029147832293076, 1763136108438556220, 
