x, y, th, stamp, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033027722588, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033077359464, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033127596606, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033187463511, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033237795677, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033287963769, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033339659924, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033378568789, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033427737921, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033498436097, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033537148121, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033578790597, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033637769598, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033687138652, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033738675692, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033777838264, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033827808180, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033877147623, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033927979317, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497033979721717, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497034037666089, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497034087936216, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497034139727557, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497034177985187, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497034227762952, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497034277961882, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497034327897859, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497034379684800, 
-1.673986792564392, -1.5573242902755737, 2.306343869998208, 1759497034437857617, 
-1.673986792564392, -1.5573242902755737, 2.3063438266725957, 1759497034487961913, 
-1.673986792564392, -1.5573242902755737, 2.306343843144407, 1759497034533934212, 
-1.673986792564392, -1.5573242902755737, 2.306343843144407, 1759497034577713107, 
-1.673986792564392, -1.5573242902755737, 2.306343843144407, 1759497034627904093, 
-1.673986792564392, -1.5573242902755737, 2.306343843144407, 1759497034677710958, 
-1.673986792564392, -1.5573242902755737, 2.306343787734125, 1759497034727735261, 
-1.673986792564392, -1.5573242902755737, 2.3063437906981266, 1759497034773141991, 
-1.673986792564392, -1.5573242902755737, 2.3063437906981266, 1759497034837762579, 
-1.673986792564392, -1.5573242902755737, 2.3063437848699424, 1759497034887684019, 
-1.673986792564392, -1.5573242902755737, 2.3063437695207414, 1759497034932854875, 
-1.673986792564392, -1.5573242902755737, 2.3063437695207414, 1759497034977576822, 
-1.673986792564392, -1.5573242902755737, 2.3063437494958294, 1759497035028064508, 
-1.673986792564392, -1.5573242902755737, 2.3063437494958294, 1759497035077678942, 
-1.673986792564392, -1.5573242902755737, 2.3063437282632213, 1759497035128792624, 
-1.673986792564392, -1.5573242902755737, 2.3063438301139048, 1759497035187336027, 
-1.673986792564392, -1.5573242902755737, 2.3063438301139048, 1759497035237277117, 
-1.6740288734436035, -1.5573254823684692, 2.306323028535503, 1759497035287205805, 
-1.6760016679763794, -1.5551378726959229, 2.308014612060796, 1759497035333647829, 
-1.679093837738037, -1.5517443418502808, 2.308014612060796, 1759497035377678043, 
-1.684037208557129, -1.5461581945419312, 2.3084254808732485, 1759497035427560533, 
-1.6904852390289307, -1.5393708944320679, 2.3088051830952554, 1759497035477928058, 
-1.6982167959213257, -1.5306581258773804, 2.3096793404510763, 1759497035527823364, 
-1.7100098133087158, -1.517712116241455, 2.3110963326282516, 1759497035587634013, 
-1.721112847328186, -1.5050935745239258, 2.3120101651317677, 1759497035637693314, 
-1.7338546514511108, -1.4910736083984375, 2.3113079008263218, 1759497035687747746, 
-1.746606469154358, -1.4767024517059326, 2.31092674169238, 1759497035733750121, 
-1.7598167657852173, -1.462164044380188, 2.31092674169238, 1759497035777768411, 
-1.774956226348877, -1.4454444646835327, 2.3124401825889676, 1759497035828803025, 
-1.7899161577224731, -1.4287995100021362, 2.3124401825889676, 1759497035877701153, 
-1.8047733306884766, -1.4122278690338135, 2.314564217137309, 1759497035928865329, 
-1.8184295892715454, -1.3970887660980225, 2.3150804277644097, 1759497035973548620, 
-1.837843418121338, -1.3756910562515259, 2.314325530020326, 1759497036037957119, 
-1.8528783321380615, -1.3591567277908325, 2.3138604592723193, 1759497036089537363, 
-1.8667120933532715, -1.3439218997955322, 2.313047632000456, 1759497036134008428, 
-1.880073070526123, -1.3292427062988281, 2.313148781470472, 1759497036177249377, 
-1.8948389291763306, -1.3126490116119385, 2.3128768079057127, 1759497036227102867, 
-1.9100524187088013, -1.2958778142929077, 2.3128768079057127, 1759497036277699886, 
-1.9248052835464478, -1.2794665098190308, 2.3119838243501785, 1759497036328299678, 
-1.9386519193649292, -1.2638607025146484, 2.311806166490346, 1759497036374729436, 
-1.9581514596939087, -1.242697834968567, 2.312750309443241, 1759497036438097032, 
-1.9733093976974487, -1.225974202156067, 2.313397313609085, 1759497036488170785, 
-1.987513780593872, -1.2103440761566162, 2.314334860272799, 1759497036534140579, 
-2.00016188621521, -1.1963417530059814, 2.314334860272799, 1759497036577193473, 
-2.0152227878570557, -1.1797014474868774, 2.314176720318752, 1759497036629057512, 
-2.0357556343078613, -1.1573737859725952, 2.3137643328912625, 1759497036694802895, 
-2.048579454421997, -1.1430059671401978, 2.3138025045972923, 1759497036737427724, 
-2.059885025024414, -1.1305694580078125, 2.31292566725017, 1759497036774659732, 
-2.078517198562622, -1.109823226928711, 2.310827576144197, 1759497036837119906, 
-2.0932047367095947, -1.0933219194412231, 2.31019200820699, 1759497036888701862, 
-2.1073570251464844, -1.0775032043457031, 2.310839416287719, 1759497036934709593, 
-2.120323657989502, -1.0632081031799316, 2.310839416287719, 1759497036977842324, 
-2.1354482173919678, -1.046560525894165, 2.3131168112024247, 1759497037027809189, 
-2.1506145000457764, -1.0299795866012573, 2.313878756766617, 1759497037077795230, 
-2.16550350189209, -1.0134333372116089, 2.3139558569181906, 1759497037129560420, 
-2.1835412979125977, -0.993588924407959, 2.312976310146201, 1759497037187883257, 
-2.1986184120178223, -0.9768519997596741, 2.31320284596893, 1759497037237834397, 
-2.2136597633361816, -0.959961473941803, 2.3120297552759856, 1759497037288830664, 
-2.2277772426605225, -0.9441587924957275, 2.3120211321703916, 1759497037334681691, 
-2.240591049194336, -0.9302818775177002, 2.3121733749530864, 1759497037377684021, 
-2.255702257156372, -0.9133881330490112, 2.3128642393850516, 1759497037427688726, 
-2.2708606719970703, -0.896808385848999, 2.313325951312942, 1759497037477952964, 
-2.2859914302825928, -0.8802668452262878, 2.3136969344083, 1759497037529512632, 
-2.3002002239227295, -0.8645702600479126, 2.3159266858503247, 1759497037574162505, 
-2.3193166255950928, -0.843830406665802, 2.3159266858503247, 1759497037637722591, 
-2.334174394607544, -0.8270027041435242, 2.3154888000327727, 1759497037689689181, 
-2.3489487171173096, -0.8111056685447693, 2.3146307087696045, 1759497037735710141, 
-2.361736536026001, -0.7969920039176941, 2.3146307087696045, 1759497037777689785, 
-2.3768954277038574, -0.7802717089653015, 2.3149063917454566, 1759497037827722456, 
-2.391770601272583, -0.7641264200210571, 2.3149063917454566, 1759497037877803377, 
-2.406773805618286, -0.7475839853286743, 2.3155202377488333, 1759497037929947207, 
-2.4252350330352783, -0.7275791168212891, 2.315620864558603, 1759497037987990981, 
-2.440624475479126, -0.7108412384986877, 2.3173224834805293, 1759497038037673440, 
-2.4552412033081055, -0.6948005557060242, 2.3188358095293258, 1759497038085693241, 
-2.470360040664673, -0.678461492061615, 2.318172025477569, 1759497038135710273, 
-2.4828624725341797, -0.6646519303321838, 2.3171810935068424, 1759497038178693760, 
