acc_x, acc_y, angular_z, stamp, 
0.30904310941696167, 0.8118439316749573, 0.8578355363184634, 1759497056174542474, 
-0.22277778387069702, 0.28834664821624756, 0.7068932542992886, 1759497056205539185, 
0.25619709491729736, -0.0340801477432251, 0.75599617487822, 1759497056235533280, 
-0.21681714057922363, 0.1661887764930725, 0.7719786607868631, 1759497056264524995, 
-0.10380774736404419, 0.5876554250717163, 0.7031075735577429, 1759497056295538259, 
0.08381068706512451, 0.01711094379425049, 0.737778404966802, 1759497056325579954, 
0.35785794258117676, 0.35750049352645874, 0.7011403390205716, 1759497056356504471, 
-0.17081671953201294, -0.0009952783584594727, 0.7033725181901661, 1759497056388401389, 
-0.3810451030731201, 0.17923271656036377, 0.8479116556183165, 1759497056415643106, 
0.2802075147628784, 0.5582345128059387, 0.7561231517338605, 1759497056445635635, 
0.03922551870346069, -0.11834728717803955, 0.7524877918988288, 1759497056475632523, 
-0.15092700719833374, 0.48385900259017944, 0.7620823896570622, 1759497056505720180, 
-0.10383468866348267, 0.028273046016693115, 0.7345529037200853, 1759497056535690254, 
-0.3544137477874756, 0.1240798830986023, 0.7176783114557208, 1759497056565775039, 
-0.018013060092926025, 0.092368483543396, 0.7060325947859188, 1759497056596314543, 
0.053727924823760986, 0.2955912947654724, 0.7177414765129632, 1759497056628991662, 
0.08821719884872437, 0.6633803844451904, 0.8673687555662597, 1759497056655968114, 
-0.11617660522460938, 0.08307170867919922, 0.7323765409555189, 1759497056685800855, 
-0.14565008878707886, -0.08361548185348511, 0.7241493465447043, 1759497056715794459, 
-0.12545496225357056, -0.13475465774536133, 0.7537179468434563, 1759497056745815657, 
-0.19186127185821533, 0.5534413456916809, 0.7271997752971867, 1759497056775882952, 
0.24226248264312744, 0.40774136781692505, 0.710288620546688, 1759497056805987876, 
-0.167708158493042, 0.6926577091217041, 0.6985688980973354, 1759497056836368611, 
0.14038199186325073, -0.016955137252807617, 0.6802571352347789, 1759497056868251904, 
-0.4454459547996521, -0.08337253332138062, 0.8132312244661994, 1759497056895964881, 
-0.0534633994102478, 0.5268111824989319, 0.7563579134462741, 1759497056925885712, 
-0.022175312042236328, 0.35130101442337036, 0.7378329288463238, 1759497056955945244, 
-0.40954703092575073, 0.23739570379257202, 0.7165526259962942, 1759497056985948946, 
0.3057345151901245, 0.3467975854873657, 0.7389351420476932, 1759497057016018582, 
-0.3165029287338257, 0.36423492431640625, 0.7764366896228602, 1759497057046008597, 
0.034574687480926514, 0.40790730714797974, 0.7130568271136454, 1759497057076976860, 
0.21974587440490723, -0.06031256914138794, 0.690584171473001, 1759497057108589351, 
-0.29446840286254883, 0.2304365038871765, 0.8170583687496857, 1759497057136098903, 
0.10074245929718018, 0.5705505013465881, 0.7578627739514178, 1759497057166050789, 
-0.4436452388763428, 0.06280606985092163, 0.7545377966538209, 1759497057196056988, 
-0.0004999041557312012, 0.1126406192779541, 0.7557666189785742, 1759497057226034929, 
0.11028802394866943, -0.02304995059967041, 0.7612852789423072, 1759497057256077209, 
-0.0733841061592102, 0.5304279327392578, 0.8018904107975154, 1759497057285103558, 
-0.4077719449996948, 0.2698204517364502, 0.717855086706888, 1759497057316467937, 
0.500010073184967, 0.36415499448776245, 0.6691836558918808, 1759497057348371672, 
-0.24310022592544556, -0.2542184591293335, 0.754395879661646, 1759497057376247857, 
-0.23692584037780762, 0.4213259220123291, 0.7335633450683846, 1759497057406188073, 
0.14095163345336914, 0.5981526374816895, 0.7668321985271106, 1759497057436206871, 
0.0990256667137146, 0.314686119556427, 0.6899140221632598, 1759497057458341136, 
-0.3001015782356262, -0.35498207807540894, 0.7772560268433977, 1759497057496246796, 
-0.15787237882614136, 0.22017651796340942, 0.7136455687466646, 1759497057526279256, 
0.12063884735107422, 0.7676668763160706, 0.7102686911213846, 1759497057556712207, 
0.37958377599716187, 0.42407625913619995, 0.67938053600072, 1759497057588707174, 
-0.2780006527900696, 0.12890660762786865, 0.7335216286996289, 1759497057617578290, 
0.002368628978729248, 0.5225303769111633, 0.7385170196632886, 1759497057646394638, 
-0.0016793608665466309, 0.3881216049194336, 0.7567253915094962, 1759497057676338166, 
0.016015231609344482, 0.6854069232940674, 0.7829222476228637, 1759497057706357871, 
0.14138031005859375, -0.006371855735778809, 0.7677448853597642, 1759497057736367879, 
-0.29610490798950195, 0.19459974765777588, 0.7596949380850863, 1759497057766346140, 
-0.14232701063156128, -0.12474173307418823, 0.7785705369934918, 1759497057796477520, 
-0.19986093044281006, 1.0403656959533691, 0.7066374351695404, 1759497057828613163, 
-0.05356067419052124, 0.013137757778167725, 0.7019129085997418, 1759497057859087157, 
-0.05343598127365112, -0.16266697645187378, 0.8115969874696342, 1759497057886427091, 
0.25393176078796387, 0.48418664932250977, 0.7541885381719117, 1759497057916484365, 
-0.24848675727844238, 0.7520239949226379, 0.7549748611627637, 1759497057946481009, 
-0.37326252460479736, 0.2067645788192749, 0.7586984769918899, 1759497057976563665, 
-0.06960123777389526, -0.30499929189682007, 0.7437987339059714, 1759497058006526597, 
-1.9544579982757568, -0.4281132221221924, 0.6925763155344508, 1759497058036872117, 
-1.1424381732940674, 0.4708315134048462, 0.6029811912848984, 1759497058068348197, 
-0.18359988927841187, -0.06019735336303711, 0.5472668145331511, 1759497058099432589, 
0.5162869095802307, 0.15449821949005127, 0.6138022136034175, 1759497058126612104, 
1.849381446838379, 0.23795419931411743, 0.6034974284228292, 1759497058156595294, 
0.771950900554657, 0.42769694328308105, 0.6912470323057651, 1759497058185584609, 
0.4160616993904114, 0.3886674642562866, 0.6701333231400672, 1759497058216622753, 
0.2360326647758484, 0.5316948890686035, 0.6847035921863872, 1759497058246637766, 
0.010953724384307861, 0.4286312460899353, 0.6718610087399083, 1759497058276733385, 
-0.4570539593696594, 0.145402729511261, 0.6669906257326582, 1759497058308391305, 
-0.36131858825683594, 0.34925681352615356, 0.7191028184853548, 1759497058339416793, 
-0.34115707874298096, 0.5076522827148438, 0.8233501112233234, 1759497058366831951, 
-0.055849432945251465, 0.14289170503616333, 0.761096323750432, 1759497058396830543, 
0.29219764471054077, 0.5318669676780701, 0.7363378650706894, 1759497058426863146, 
-0.029646098613739014, 0.10616737604141235, 0.7297314557654953, 1759497058456848388, 
-0.13656681776046753, 0.3226897716522217, 0.7701660684333271, 1759497058486109177, 
0.1897871494293213, 1.0151827335357666, 0.7174658149419894, 1759497058516822149, 
-0.32896631956100464, -0.13590973615646362, 0.7124351962412155, 1759497058548882150, 
-0.3625684380531311, 0.18197506666183472, 0.7211625636389362, 1759497058579931422, 
0.010618209838867188, 0.17766189575195312, 0.8227825648707314, 1759497058606901248, 
-0.17442446947097778, 0.6975796818733215, 0.7817068159172159, 1759497058636865593, 
-0.14663875102996826, 0.37794506549835205, 0.7500999400876868, 1759497058666920429, 
-0.12536293268203735, -0.3153502345085144, 0.7240550972816998, 1759497058696906276, 
-0.39381158351898193, -0.0874178409576416, 0.7327885821509654, 1759497058726977450, 
0.23831570148468018, 0.5360676646232605, 0.7587994883827972, 1759497058757021124, 
-0.019664645195007324, 0.37295567989349365, 0.6995784552413661, 1759497058788672098, 
-0.12177431583404541, 0.14517927169799805, 0.6985285033668405, 1759497058820579958, 
-0.08912509679794312, 0.17678016424179077, 0.8449744348559389, 1759497058847066771, 
-0.19955557584762573, 0.22153949737548828, 0.7797975791954502, 1759497058877044824, 
0.3481020927429199, 0.6483452916145325, 0.767519935389642, 1759497058907037607, 
0.018710613250732422, 0.07715564966201782, 0.7292001619856653, 1759497058937081170, 
-0.22539937496185303, -0.04265469312667847, 0.7276762530545351, 1759497058967334220, 
-0.33814162015914917, -0.08957850933074951, 0.7483773806536416, 1759497058997150383, 
0.2828472852706909, 0.41645681858062744, 0.7188138672849196, 1759497059028352995, 
0.061633944511413574, 0.600644052028656, 0.6860257460379557, 1759497059060736407, 
0.024915695190429688, 0.15390509366989136, 0.8640824300593647, 1759497059087182781, 
-0.019924581050872803, 0.32077133655548096, 0.766008973610968, 1759497059117156315, 
-0.1978926658630371, 0.15327614545822144, 0.7440154849412971, 1759497059147165888, 
0.3324194550514221, 0.5326198935508728, 0.7410147263029593, 1759497059177218477, 
-0.18982499837875366, 0.5433077812194824, 0.7309462342376166, 1759497059207252840, 
-0.2584017515182495, 0.3392046093940735, 0.7178616996879242, 1759497059237280274, 
0.026220738887786865, 0.4204323887825012, 0.7144322758078272, 1759497059268407188, 
-0.05809968709945679, 0.6040135622024536, 0.7131055974211172, 1759497059300345354, 
0.7062062621116638, 0.350159227848053, 0.8083822478009132, 1759497059327378666, 
-0.14884525537490845, -0.2484285831451416, 0.7441149929357765, 1759497059357246822, 
-0.11860847473144531, 0.4349890351295471, 0.7540707022625278, 1759497059387358761, 
0.2955085039138794, 0.7157443761825562, 0.7779955196250005, 1759497059417291119, 
-0.22951632738113403, 0.2502211332321167, 0.7436961961372627, 1759497059447348908, 
-0.26465874910354614, -0.3983498811721802, 0.7385919191230869, 1759497059477354818, 
-0.2421804666519165, -0.07941639423370361, 0.7026935218609315, 1759497059509170771, 
-0.022976934909820557, 0.5483596324920654, 0.7189360571592441, 1759497059540653678, 
0.29844391345977783, 0.6330976486206055, 0.8333945260432662, 1759497059567478490, 
0.2221633791923523, 0.3751978874206543, 0.7687117996691165, 1759497059597415182, 
-0.5181127190589905, -0.12263786792755127, 0.7743768232236468, 1759497059627628840, 
