odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
-2.240172191785476, -1.2694380227428155, -0.027330716935531674, 0.0004364216154160882, 4.885845808906512e-06, 0, 0, 0, 4771642000000, 
-2.2401725242173187, -1.2694386658007775, -1.7219194948116991, 0.00024458638133753884, 2.9866219369148454e-06, 0, 0, 0, 4771744000000, 
-2.240173584735329, -1.269440400693469, -2.026038098984882, 0.00023023581566785587, 5.707945202063923e-06, 0, 0, 0, 4771846000000, 
-2.2401718851855863, -1.2694373680002053, 0.8790013613162204, -7.970522298141809e-05, 7.216237138952255e-06, 0, 0, 0, 4771948000000, 
-2.2401740959733516, -1.2694410148507829, -2.082134440124121, 0.0001240159703252519, -5.3120242128497895e-06, 0, 0, 0, 4772050000000, 
-2.24017322826995, -1.2694391276618076, -2.199293140768257, 0.00018069635215277744, -3.3742231776125826e-06, 0, 0, 0, 4772118000000, 
-2.240172418991436, -1.2694378532252923, 1.6052607081666344, -0.00011245677481794232, 1.4374739284507821e-05, 0, 0, 0, 4772220000000, 
-2.2401726293345363, -1.269437720314043, 2.2159733566090507, 7.142791167337952e-05, 4.4647274200839365e-06, 0, 0, 0, 4772322000000, 
-2.2401728510488965, -1.2694377243048995, 2.549327660060925, -0.00020493461344397903, 1.4076091814765937e-06, 0, 0, 0, 4772424000000, 
-2.2401724499129116, -1.2694381464238769, -1.9248796990658297, 0.00016940585164530085, 5.142419427786901e-06, 0, 0, 0, 4772526000000, 
-2.240172801302851, -1.2694383187858416, -2.486988527427635, 0.00025183058854597577, -9.815810845031681e-07, 0, 0, 0, 4772628000000, 
-2.2401716464243524, -1.2694384881241347, -0.552466293303081, -0.00017463085949813654, 3.6142177779256512e-06, 0, 0, 0, 4772730000000, 
-2.2401733324606687, -1.2694383769144475, -2.7596240465099693, 0.0001533128783670544, 4.974382258603254e-06, 0, 0, 0, 4772832000000, 
-2.2401730594722356, -1.2694386647285318, -2.353617480940935, 0.00012189915745715354, 5.0940701216771025e-06, 0, 0, 0, 4772934000000, 
-2.2401734942228178, -1.2694385541490747, -2.673086846875169, 0.00010876576759367195, -5.481055397011693e-06, 0, 0, 0, 4773036000000, 
-2.2401728984963682, -1.2694386209604693, -2.2070994573801452, 7.445314888920495e-05, -2.1002455240817948e-06, 0, 0, 0, 4773138000000, 
-2.2401727608472215, -1.2694386522880736, -2.0110844486184014, 0.00021712145059600457, 2.072780951931257e-06, 0, 0, 0, 4773240000000, 
-2.2401723934106244, -1.2694381798919947, -1.2813701633169132, 2.7820561858539798e-05, -1.1426123073391736e-05, 0, 0, 0, 4773342000000, 
-2.2401719334848296, -1.26943836342195, -0.6218596022460068, 0.00021306036571359276, 3.415494793911322e-07, 0, 0, 0, 4773444000000, 
-2.2401729909902737, -1.2694380320419862, -3.095657330431153, 1.7813143949467676e-05, 8.638645592573085e-06, 0, 0, 0, 4773546000000, 
-2.240173081676754, -1.26943778046425, 2.797809259373623, 3.437092701611784e-05, 9.749406215162803e-06, 0, 0, 0, 4773648000000, 
-2.2401720885072858, -1.2694382663114947, -0.6505177785905062, 0.0001108992078275956, -2.0979019628187543e-06, 0, 0, 0, 4773716000000, 
-2.2401724774037053, -1.2694381136103345, -2.389380404281204, 0.00018405079073430402, 4.0124805755066964e-06, 0, 0, 0, 4773818000000, 
-2.240171782776405, -1.2694390487629326, -1.0484808989375454, 3.186344989357579e-05, 6.878000210887044e-06, 0, 0, 0, 4773920000000, 
-2.240172886898251, -1.2694377265238714, 2.607513233240846, -0.0005299677175490624, -1.1888231076444465e-05, 0, 0, 0, 4774022000000, 
-2.2401720928433355, -1.269438455518049, -0.9527592325961345, 0.00034878222253294586, -9.850122063425064e-06, 0, 0, 0, 4774124000000, 
-2.2401724840191672, -1.269437885663205, 2.05795449411867, -0.00020170338316593243, -7.5734534423881155e-06, 0, 0, 0, 4774226000000, 
-2.240172259222183, -1.2694382541759965, -0.9659547733760022, 0.00018411308451927002, -6.0281621616213e-06, 0, 0, 0, 4774328000000, 
-2.2401728331799333, -1.2694383695927682, -2.3765375180414874, 0.00025509594959474365, -1.6422643863606293e-06, 0, 0, 0, 4774430000000, 
-2.240172256474094, -1.269437707550484, 1.0095270882696672, 0.00012518006271844582, 2.594302179922912e-06, 0, 0, 0, 4774532000000, 
-2.240172466394333, -1.269438601125061, -1.703835690146409, -0.00010173582530483798, 1.20322406643435e-05, 0, 0, 0, 4774634000000, 
-2.2401732268392682, -1.2694393079359667, -2.1398312312094125, 3.25217670298801e-05, -1.8096457306672012e-06, 0, 0, 0, 4774736000000, 
-2.2401716776410727, -1.269438655668615, -0.7882755988730961, 0.00012540205211573218, -6.364625967600084e-06, 0, 0, 0, 4774838000000, 
-2.240172083049647, -1.269438047347507, -0.31212005868367243, -0.00016570461682584916, -4.880425328354674e-06, 0, 0, 0, 4774940000000, 
-2.24017245463085, -1.2694383278042989, -1.7020714232113128, 5.8793392225934834e-05, -7.732229924530878e-06, 0, 0, 0, 4775042000000, 
-2.2401724434328876, -1.269437903270088, 2.6509994855731587, 3.480409496312638e-05, -1.682022652581951e-06, 0, 0, 0, 4775144000000, 
-2.240172727807556, -1.2694388901719476, -1.9231769876069944, -5.452235425444493e-05, 1.903529069007562e-07, 0, 0, 0, 4775246000000, 
-2.240172963759704, -1.2694388401358954, -2.13937440547035, 0.00011285007999585462, -3.9520663287937e-06, 0, 0, 0, 4775348000000, 
-2.2401723051073525, -1.2694378357311784, 0.862716366518869, 0.000322392496577587, -5.863378930235142e-06, 0, 0, 0, 4775416000000, 
-2.240172648664697, -1.2694381408477535, -2.4701868140414143, 1.6987814210483854e-05, 1.6111924555827906e-06, 0, 0, 0, 4775518000000, 
-2.2401724251227284, -1.2694379103092388, 2.7589221821656333, 0.00014268121205601082, -4.824318221517333e-07, 0, 0, 0, 4775620000000, 
-2.2401726121335317, -1.2694382813408522, -2.133447127967918, 0.0002391467926513573, -4.9909965824848745e-06, 0, 0, 0, 4775722000000, 
-2.2401724140286645, -1.269437880450146, 2.3120398699409037, 1.1351280755540134e-05, -1.3407105983238862e-06, 0, 0, 0, 4775824000000, 
-2.2401734619737645, -1.269437652943027, 2.9058610731350467, 0.00017306048325453218, -3.6421374791359805e-06, 0, 0, 0, 4775926000000, 
-2.2401717630503573, -1.269438169065072, -0.384531528337457, -0.0002930437139441747, -2.9286462651474763e-06, 0, 0, 0, 4776028000000, 
-2.2401709956919746, -1.2694385909554993, -0.45232572563159607, 0.00029982608565827713, 4.959039740913026e-06, 0, 0, 0, 4776130000000, 
-2.240175231875738, -1.269438072032403, -3.087312309345045, 2.9404056373964066e-06, 7.298387191988671e-06, 0, 0, 0, 4776232000000, 
-2.2401734760899834, -1.2694373027390093, 2.618676005364684, -0.0003636362517647683, -2.697330850336375e-06, 0, 0, 0, 4776334000000, 
-2.2401745653730467, -1.269436650866512, 2.6118713548725854, 0.0003407149902298844, -1.0431954690825744e-05, 0, 0, 0, 4776436000000, 
-2.2401724601643056, -1.2694377330254047, 1.7875375334469001, 0.00029499231478538645, -3.9980163386775335e-06, 0, 0, 0, 4776538000000, 
-2.240172156841329, -1.269439004311078, -1.324775586823475, 1.013237887164198e-05, -4.571625240522981e-06, 0, 0, 0, 4776640000000, 
-2.2401730937054265, -1.26943945718594, -1.967505898817776, 0.0002551864949484723, -5.359563286833379e-06, 0, 0, 0, 4776742000000, 
-2.2401735748023253, -1.2694397376365674, -2.121811665702224, 7.797669448136524e-05, -4.735755719027264e-06, 0, 0, 0, 4776844000000, 
-2.2401726645649442, -1.2694380260770537, -2.579171042045355, -0.0001380673707186307, -5.021027054842214e-06, 0, 0, 0, 4776946000000, 
-2.2401727448621553, -1.26943787278317, 3.066123930697314, 0.00012940981271475864, -6.110242759310765e-07, 0, 0, 0, 4777014000000, 
-2.24017290582102, -1.2694385338500012, -2.204280182457326, -4.3976587946652546e-05, 2.656710433854103e-06, 0, 0, 0, 4777116000000, 
-2.24017322894578, -1.2694388320913623, -2.2860503455002283, 0.00028205256272881155, 1.2652792723320477e-06, 0, 0, 0, 4777218000000, 
-2.240172416769402, -1.2694377051923893, 1.536307854653927, -0.00023805291057091797, 2.0567599795368416e-06, 0, 0, 0, 4777320000000, 
-2.2401729105869173, -1.269438080035393, -2.800716119781039, -0.0001511357642153265, -1.6645287822161677e-05, 0, 0, 0, 4777422000000, 
-2.240172384221001, -1.2694380905225333, -1.3706774483241055, -9.858202007763584e-05, -3.0752095921901643e-06, 0, 0, 0, 4777524000000, 
-2.240173975476996, -1.2694404655861502, -2.1119413726632725, 0.00019439001347502336, -4.188523584628413e-06, 0, 0, 0, 4777626000000, 
-2.240172846354351, -1.2694384818102191, -2.1914394205458243, 0.0002165077424585075, -7.422544102014697e-06, 0, 0, 0, 4777728000000, 
-2.24017352385386, -1.26943866330198, -2.518816300714508, 0.0002793579116298263, -2.0254304305590013e-06, 0, 0, 0, 4777830000000, 
-2.240175306011887, -1.2694378640152297, 3.1368569577195466, 0.0002697286171967349, -6.432037419085472e-06, 0, 0, 0, 4777932000000, 
-2.2401739288115206, -1.2694367842669727, 2.4988499496321848, 0.00010621348263553514, -6.714644268186704e-06, 0, 0, 0, 4778034000000, 
-2.2401721545085804, -1.2694398219106406, -1.398141808360394, 0.00022445632039226637, -8.433433293497185e-06, 0, 0, 0, 4778136000000, 
-2.240172261174661, -1.2694386500039874, -1.2619238227476877, 1.5815344734402988e-05, -6.629345593505013e-06, 0, 0, 0, 4778238000000, 
-2.240173348416641, -1.2694374822919015, 2.7143982479586226, 8.292163816005026e-05, -3.371736348917333e-06, 0, 0, 0, 4778340000000, 
-2.2401728752509555, -1.2694376279420825, 2.5657128182140303, -7.643753785886926e-05, 5.848823098061569e-06, 0, 0, 0, 4778442000000, 
-2.240172542343151, -1.2694380240017797, -1.8643908002451357, 7.541766660258697e-05, 4.931162806768854e-06, 0, 0, 0, 4778544000000, 
-2.2401723445834403, -1.2694380013113438, -0.7205038690168709, -0.0001032760481368062, 3.325074834201507e-06, 0, 0, 0, 4778612000000, 
-2.240173358522478, -1.2694396694766066, -2.0097751257343073, -4.8795439036564044e-05, -4.93982982710567e-06, 0, 0, 0, 4778714000000, 
-2.2401714857799555, -1.2694385056385, -0.5627368324895751, 9.526594807079501e-05, -1.6020774647084356e-06, 0, 0, 0, 4778816000000, 
-2.2401757950032057, -1.269437259303116, 2.960162950940748, 2.5174791299973164e-05, 1.1691681549635231e-06, 0, 0, 0, 4778918000000, 
-2.240168543596283, -1.2694408652738673, -0.6463502133063465, 9.121265405323001e-05, 3.6733420816087877e-06, 0, 0, 0, 4779020000000, 
-2.240174256218639, -1.2694364162151728, 2.4442713725495673, -0.00025688162820879774, -3.643426487886655e-07, 0, 0, 0, 4779122000000, 
-2.24017370667374, -1.2694372333428543, 2.645342774647605, 5.669681785611564e-05, 1.0207472751597262e-05, 0, 0, 0, 4779224000000, 
-2.2401725137217667, -1.2694378988151063, -2.9486386322563543, -7.950579107661535e-05, -6.2842068173503095e-06, 0, 0, 0, 4779326000000, 
-2.2401726044684964, -1.2694377934940888, 2.4166381020671786, 0.00018865744562754382, 1.4381451334272825e-05, 0, 0, 0, 4779428000000, 
-2.2401728622947368, -1.2694384282137499, -2.1630397447537253, 9.842879043386651e-05, -6.442701614896218e-08, 0, 0, 0, 4779530000000, 
-2.240172890117364, -1.2694387114860226, -2.007758827847746, -4.09830972384547e-05, -4.471988876042566e-06, 0, 0, 0, 4779632000000, 
-2.2401724106716645, -1.2694382192233762, -1.2756773769712582, 0.000174666027765797, -4.266544150166719e-06, 0, 0, 0, 4779734000000, 
-2.2401726692118635, -1.2694378847875996, -3.015277202441454, -0.00011850208481094134, 1.02759380010437e-05, 0, 0, 0, 4779836000000, 
-2.2401725995948274, -1.269437885682783, -2.727047004220346, -2.509465249624993e-05, -1.4036036979151253e-05, 0, 0, 0, 4779938000000, 
-2.240173697275271, -1.2694378258735703, 3.1069314004659767, 0.00018281574187828248, 9.226014911917816e-09, 0, 0, 0, 4780040000000, 
-2.2401720531769453, -1.269438040197171, -0.3377952361880638, 0.000680960281428733, -1.8696520801958415e-06, 0, 0, 0, 4780108000000, 
-2.2401725986751773, -1.2694408715688672, -1.5860947805025882, 0.00022807892307059437, -3.883274670577887e-06, 0, 0, 0, 4780210000000, 
-2.240173829656322, -1.269437747686984, 3.048394523653654, 1.521256326547233e-05, -3.7875669540581523e-06, 0, 0, 0, 4780312000000, 
-2.2401727261271964, -1.2694383151957616, -1.928092259809482, -3.461191560273707e-05, 3.7696758228780304e-06, 0, 0, 0, 4780414000000, 
-2.2401725845082616, -1.2694378526048462, 2.7837584655121916, -6.343401409228518e-05, 2.1846166094306754e-06, 0, 0, 0, 4780516000000, 
-2.2401722782590094, -1.269437879223372, -0.06465713478499552, 0.00017971430951255703, -5.57332606701159e-06, 0, 0, 0, 4780618000000, 
-2.2401726614682813, -1.2694379683544919, -2.3991718257439065, -7.074933619084835e-05, 4.778025919893932e-06, 0, 0, 0, 4780720000000, 
-2.2401725984716316, -1.269437690055982, 1.9289625351904522, 9.036248167437617e-05, -1.704146283547672e-06, 0, 0, 0, 4780822000000, 
-2.240172828747041, -1.2694379818491166, -2.7194430778454373, 4.887133099489951e-05, -1.0597642277136392e-06, 0, 0, 0, 4780924000000, 
-2.2401719501137998, -1.2694386087195377, -0.8996462104592008, 8.91186437906186e-05, -4.902806393552001e-06, 0, 0, 0, 4781026000000, 
-2.240172887654497, -1.269437669660282, 2.6555079337261756, -5.9624450773054656e-05, -1.4382812750409478e-05, 0, 0, 0, 4781128000000, 
-2.240172271300484, -1.2694379841965846, -0.4737033408832955, -5.996126375890594e-05, 8.013515997476927e-06, 0, 0, 0, 4781230000000, 
-2.240172731051847, -1.2694380354495174, -2.2664043440722805, -5.928422746589326e-05, 5.044210463017676e-06, 0, 0, 0, 4781332000000, 
-2.2401730898296206, -1.2694374448750645, 2.5072399671414867, 7.541898567505662e-05, 6.99360602711055e-06, 0, 0, 0, 4781434000000, 
-2.240172051529767, -1.2694381359383229, -0.5309195791966456, 0.0003538221087120711, -3.2139669264403527e-06, 0, 0, 0, 4781536000000, 
-2.2401726161421935, -1.2694379425593414, -2.33309435342818, -0.00010294158192456001, -1.1711716302790474e-05, 0, 0, 0, 4781638000000, 
-2.2401729788247025, -1.2694376558529654, 2.686151409650052, -0.00019466383333014434, 1.0732684925614492e-06, 0, 0, 0, 4781706000000, 
-2.2401732321386487, -1.2694380578373459, -2.8802925669737287, -0.00015212451419468443, -3.9899781437943876e-07, 0, 0, 0, 4781808000000, 
-2.2401744672804864, -1.2694396587345542, -2.3967168705753146, 0.00010932502918678828, 2.2321729247572136e-06, 0, 0, 0, 4781910000000, 
-2.240173320676007, -1.2694375150188635, 2.707609534804498, 0.00018456651705288396, -1.2179428606918085e-07, 0, 0, 0, 4782012000000, 
-2.240174305714066, -1.2694390460020648, -2.5547832652591764, 4.030371903053506e-05, -3.5461275481278374e-06, 0, 0, 0, 4782114000000, 
-2.2401737393080188, -1.2694406542731067, -1.9723062566903773, 7.632543072715552e-05, -6.618644388790269e-06, 0, 0, 0, 4782216000000, 
-2.240173007044352, -1.2694370573857907, 2.0685831510084896, -9.713860945509464e-06, -3.8130429039107866e-06, 0, 0, 0, 4782318000000, 
-2.240172974778405, -1.2694385437696922, -2.1110225660761692, 2.4242168316028896e-05, -3.2288595583578004e-06, 0, 0, 0, 4782352000000, 
-2.2401730384807896, -1.2694379936943399, -2.871087978596063, -3.3585732351306366e-05, -9.043250599447814e-06, 0, 0, 0, 4782386000000, 
-2.2401730202155767, -1.269438006844849, -2.8271543129057948, 5.737345621071209e-05, 6.649731918276298e-07, 0, 0, 0, 4782420000000, 
-2.240172503384827, -1.2694380672676229, -1.235990366896321, -0.0001251066287899205, 3.7788337710629383e-06, 0, 0, 0, 4782454000000, 
-2.2401727917199548, -1.269438157271362, -2.2169261451688356, 0.0002670985888182997, 7.92890145308639e-06, 0, 0, 0, 4782488000000, 
-2.2401737533214674, -1.2694392659991383, -2.272994185311597, 7.257378705130196e-05, 3.819648374015397e-06, 0, 0, 0, 4782522000000, 
-2.240173035071162, -1.269438813737292, -2.0321986383096102, -0.00011814850629022537, 3.956665477243773e-06, 0, 0, 0, 4782556000000, 
-2.240173147876384, -1.2694388262575074, -2.121522564489372, 0.00012032794507538383, -8.26527206388395e-06, 0, 0, 0, 4782590000000, 
-2.2401725149542417, -1.269437777330086, 1.0688688758597231, 0.0001917978408652912, -4.08901212427288e-06, 0, 0, 0, 4782624000000, 
2.2674420311036403e-05, -7.941444720115761e-07, 2.2319403010428874e-07, -1.9653650159562296e-05, -4.499113161342633e-07, 0, 0, 0, 1523000000, 
2.2172246907262533e-05, -8.128362260367738e-07, 2.184595075394817e-07, -4.659134121028718e-06, -2.066665764972453e-07, 0, 0, 0, 1557000000, 
2.2172792354996188e-05, -8.30919049698191e-07, 2.2143647091286838e-07, 9.439440914873379e-06, -2.5629237234753243e-08, 0, 0, 0, 1591000000, 
0.0011771533315393904, -8.457685283831467e-07, 1.491015267318731e-06, 0.03353623663531196, 3.053541831652529e-05, 0, 0, 0, 1625000000, 
0.003488115023276783, -8.658318907157312e-07, 2.0911540170939897e-06, 0.06763634585720332, -2.0007000444878228e-05, 0, 0, 0, 1659000000, 
0.006954462275748705, -8.862676144876711e-07, 1.5711353554757247e-06, 0.10164775575326228, -2.3457744530348383e-05, 0, 0, 0, 1693000000, 
0.01157625911068591, -8.959167750911578e-07, 1.6585069163985457e-06, 0.13564305173899055, 4.51825138548171e-08, 0, 0, 0, 1727000000, 
0.017017098040928304, -2.665288765608778e-06, -0.0009603118920243977, 0.15979547724850104, -0.06167059940837304, 0, 0, 0, 1761000000, 
0.027893948138817445, -4.0724757910405014e-05, -0.005677113813814535, 0.15961673154842015, -0.04134773121734338, 0, 0, 0, 1829000000, 
0.044190022317121595, -0.00017034980580643778, -0.010822681198011375, 0.1594106680750149, -0.05716514316315925, 0, 0, 0, 1931000000, 
0.06045468451628128, -0.0003882041715468234, -0.01608035423114821, 0.15907053703094326, -0.05661493868287401, 0, 0, 0, 2033000000, 
0.07667821062961531, -0.000692858361508469, -0.0214265068318595, 0.1586403548670566, -0.05275290294081187, 0, 0, 0, 2135000000, 
0.09283159327780872, -0.0010812273517493017, -0.026544591443668976, 0.15783284700288877, -0.046595986552493404, 0, 0, 0, 2237000000, 
0.10887271907419878, -0.0015455648949775063, -0.03128891986280247, 0.15659755164292538, -0.04220638105740032, 0, 0, 0, 2339000000, 
0.12477711735516236, -0.0020778238459915246, -0.03561789943701154, 0.15521010885427308, -0.03832931858673144, 0, 0, 0, 2441000000, 
0.13529917286508852, -0.0024663739312886256, -0.03832464097569599, 0.15413595349218703, -0.03752832659060251, 0, 0, 0, 2509000000, 
0.1509514515595711, -0.003093875278243957, -0.04195407923053081, 0.1525549976356993, -0.03359698555783301, 0, 0, 0, 2611000000, 
0.16644209396239393, -0.0037681410721394893, -0.04518537590527735, 0.15099600542244898, -0.02990984073150667, 0, 0, 0, 2713000000, 
0.1817721585831489, -0.0044823753673100195, -0.04804866992984243, 0.14946194134412685, -0.026537434716086612, 0, 0, 0, 2815000000, 
0.19692206052437253, -0.005228903769012296, -0.050488063555711685, 0.14779842855085923, -0.023634438996318556, 0, 0, 0, 2917000000, 
0.21194501864331614, -0.0060050366254323926, -0.05270530776412839, 0.1466121827983843, -0.01936792689576256, 0, 0, 0, 3019000000, 
0.2268342052242756, -0.0068054173021086135, -0.054671505140724136, 0.14557711758186728, -0.01651181813075081, 0, 0, 0, 3121000000, 
0.24158642507238867, -0.007625604642344714, -0.05639229801411356, 0.14435601729582007, -0.014504934932634144, 0, 0, 0, 3223000000, 
0.25620119632134836, -0.00846175992476332, -0.057900735887020056, 0.1430883332794644, -0.012898404056023039, 0, 0, 0, 3325000000, 
0.2706801405502985, -0.009310733571368501, -0.059223374659429534, 0.14180005248918273, -0.011313409372270012, 0, 0, 0, 3427000000, 
0.2850246738410627, -0.010169695240070824, -0.06038194190734487, 0.14050834812663035, -0.00987144417197135, 0, 0, 0, 3529000000, 
0.2992333503755694, -0.011036027652060772, -0.06139383842217809, 0.13908171923668927, -0.008587535883460196, 0, 0, 0, 3631000000, 
0.3132971433208572, -0.011906948677038327, -0.062280054458571175, 0.13765183362555525, -0.007497263115470547, 0, 0, 0, 3733000000, 
