e, e_dot, e_int, stamp, 
1.4142130593117215, -1.4693115095576317e-07, 0.22629807547184752, 1761315846336225521, 
1.4141416680678296, -0.0004658840792029072, 0.2277774723216811, 1761315846387321040, 
1.4123216669440344, -0.015694534872074492, 0.12853822337512344, 1761315846427157871, 
1.408568564552738, -0.03964880147597566, 0.12855682421959383, 1761315846478387762, 
1.4036105002970052, -0.05828655454797036, 0.1408587994749202, 1761315846527187774, 
1.3973528092948442, -0.07547900241332502, 0.13881178735148247, 1761315846577314525, 
1.389660026014797, -0.09250055796875352, 0.1404095392084266, 1761315846627704710, 
1.3784352640644633, -0.11328734376230265, 0.15322219417350014, 1761315846687666778, 
1.3668585132479585, -0.14032380679988699, 0.15090272975267746, 1761315846737187962, 
1.3543550577842056, -0.16133275564901467, 0.13595818758697378, 1761315846787156900, 
1.344149178345092, -0.1680381700730739, 0.12218716328218987, 1761315846827354944, 
1.3189592459612052, -0.16959827517022638, 0.18616786102193664, 1761315846926175857, 
1.2941627857590885, -0.16676445844562274, 0.26364754602549917, 1761315847027225662, 
1.2656682035667544, -0.1689402007930263, 0.2715722092723345, 1761315847136219860, 
1.2422207575307311, -0.1730841610858724, 0.2533929183310862, 1761315847227164749, 
1.215738467433734, -0.17506372298786457, 0.2358197429242924, 1761315847326211808, 
1.1890726494280905, -0.176744995803381, 0.24373160455437987, 1761315847427655131, 
1.1594218901069737, -0.17764899448456664, 0.25095442633019016, 1761315847537439098, 
1.1350753122107942, -0.18009689260382902, 0.23210689177096983, 1761315847627542231, 
1.1076717674229999, -0.18171960831393308, 0.21521006238619975, 1761315847727209269, 
1.0798755176208459, -0.1844846842355854, 0.220924410510789, 1761315847827015151, 
1.0495527132942928, -0.1841483758315059, 0.227132718352728, 1761315847937705749, 
1.0242995933373835, -0.1843077670305151, 0.21152014777652037, 1761315848028224792, 
0.9974105177815619, -0.1873777815203812, 0.1898884234473303, 1761315848123188172, 
0.9681431758344667, -0.18786897460425234, 0.19864592015519256, 1761315848227544860, 
0.9367918305230699, -0.18857378010853254, 0.20728421514832257, 1761315848337446826, 
0.9108841379065421, -0.19127593776383053, 0.18742489724024242, 1761315848427229095, 
0.8820248892877405, -0.19146347968949753, 0.17356263241936215, 1761315848528195895, 
0.8525890935164953, -0.19293124492399172, 0.17763848894066195, 1761315848628671486, 
0.8203726101959212, -0.19648479227282548, 0.1781126155810934, 1761315848737331179, 
0.793877674534264, -0.19711508201402153, 0.16323655461972278, 1761315848827188531, 
0.7643046085428132, -0.1968399253486508, 0.15054651627689744, 1761315848927210988, 
0.734988257880869, -0.19488333355017531, 0.15400025486856403, 1761315849028656654, 
0.702503061579686, -0.19604593753114372, 0.15415255999012195, 1761315849137247565, 
