x, y, theta, stamp, 
0.9217914342880249, 0.7166042923927307, 1.144643196956281, 1761315851118460550, 
0.9270595908164978, 0.7286233901977539, 1.1547825443993023, 1761315851227276045, 
0.9321975708007812, 0.7402032017707825, 1.1634127918624806, 1761315851327277955, 
0.9367883801460266, 0.7508852481842041, 1.1732561354666327, 1761315851427418349, 
0.9414322972297668, 0.7617752552032471, 1.1871962268248097, 1761315851537308656, 
0.945066511631012, 0.7709512114524841, 1.1977955678836159, 1761315851627278962, 
0.9487516283988953, 0.7805905938148499, 1.2076153213094665, 1761315851727338679, 
0.9518178105354309, 0.7888607978820801, 1.2151986398902892, 1761315851827371404, 
0.955040454864502, 0.7970744967460632, 1.2249033525500956, 1761315851918680011, 
0.9584156274795532, 0.8063113689422607, 1.2357631731575531, 1761315852027309078, 
0.9609643220901489, 0.814254879951477, 1.2432496344904422, 1761315852127376169, 
0.9636985063552856, 0.8221749067306519, 1.2514958259280626, 1761315852227117978, 
0.9664080739021301, 0.8300805687904358, 1.2604847273146642, 1761315852337593123, 
0.9684666395187378, 0.8366970419883728, 1.2666221533288349, 1761315852426983058, 
0.9707481861114502, 0.8437904119491577, 1.274009368743684, 1761315852527433071, 
0.9728546738624573, 0.8507404923439026, 1.2806962880792931, 1761315852627857089, 
0.9745961427688599, 0.8564337491989136, 1.2876726045733946, 1761315852717820770, 
0.9766100645065308, 0.8631479740142822, 1.2955073987534587, 1761315852828441091, 
0.9782558083534241, 0.8688532114028931, 1.30308872012817, 1761315852927319353, 
0.9798528552055359, 0.8745465278625488, 1.3097125417044189, 1761315853027006406, 
0.9814673066139221, 0.8802049160003662, 1.317561786429382, 1761315853137123775, 
0.9825635552406311, 0.8847090601921082, 1.3247237678850725, 1761315853227355765, 
0.9838681221008301, 0.8894912600517273, 1.3325078019438463, 1761315853327331887, 
0.9849472045898438, 0.8940744996070862, 1.3396044074332774, 1761315853428367195, 
0.9860811829566956, 0.8988668918609619, 1.3468169845412645, 1761315853537395546, 
0.9887443780899048, 0.9102157950401306, 1.366889837889536, 1761315853827910860, 
0.9890404939651489, 0.9124576449394226, 1.3700483310601905, 1761315853887657004, 
0.9894818067550659, 0.9143827557563782, 1.373454327470398, 1761315853937759445, 
0.990288257598877, 0.918207585811615, 1.3779006662712288, 1761315854027375785, 
0.9907925724983215, 0.9212373495101929, 1.38365136594008, 1761315854127342217, 
0.9914394021034241, 0.9247128963470459, 1.3900041440329765, 1761315854223272593, 
0.9921644926071167, 0.9292384386062622, 1.3957813748225203, 1761315854337533347, 
0.9927387237548828, 0.9322713017463684, 1.3993467558435388, 1761315854427386617, 
0.9933644533157349, 0.9351610541343689, 1.4046459809246379, 1761315854527422098, 
0.993838906288147, 0.938664972782135, 1.4091944142108452, 1761315854622997950, 
0.994612991809845, 0.9430856704711914, 1.4157740110136274, 1761315854738095840, 
0.9950568675994873, 0.9458885788917542, 1.4207636322635233, 1761315854827400211, 
0.9953234791755676, 0.9491655826568604, 1.4253348709547418, 1761315854927542755, 
0.9958354234695435, 0.9527280926704407, 1.4314045068703924, 1761315855024515860, 
0.9963389039039612, 0.9559850692749023, 1.4347770357614666, 1761315855117137767, 
0.9968389868736267, 0.9599269032478333, 1.4415441132797797, 1761315855227379209, 
0.9973501563072205, 0.9636343121528625, 1.448802649213943, 1761315855327969831, 
0.9976984262466431, 0.9672887325286865, 1.4546831671941702, 1761315855425409782, 
0.9982820749282837, 0.9711383581161499, 1.460267499365292, 1761315855536579158, 
0.9985541701316833, 0.974116325378418, 1.463858976884295, 1761315855627423120, 
0.998907744884491, 0.977438747882843, 1.4718077658865916, 1761315855729424141, 
0.9990406036376953, 0.9783071875572205, 1.4827516277669766, 1761315855826403922, 
0.9992623925209045, 0.9795865416526794, 1.492402513395613, 1761315855918659301, 
0.9993663430213928, 0.9813507199287415, 1.507487397251057, 1761315856027430905, 
