x, y, theta, stamp, 
1.4941911697387695, 0.9238665699958801, 0.13957968112812327, 1761317286306406608, 
1.5061532258987427, 0.9256000518798828, 0.13826094689180043, 1761317286397931880, 
1.5210096836090088, 0.9272712469100952, 0.13397652652218675, 1761317286506412543, 
1.5340330600738525, 0.9287925958633423, 0.12822567152953915, 1761317286606727095, 
1.5467780828475952, 0.9302350282669067, 0.12822567152953915, 1761317286707217326, 
1.5584951639175415, 0.9315537214279175, 0.12608250816055, 1761317286797578516, 
1.5721482038497925, 0.9331973195075989, 0.1195174254383803, 1761317286906678672, 
1.58440101146698, 0.9344817996025085, 0.11990654496733742, 1761317287006665247, 
1.596871256828308, 0.9360026717185974, 0.11771468612197755, 1761317287106458616, 
1.607814073562622, 0.937221348285675, 0.11302069737337081, 1761317287197643479, 
1.620797038078308, 0.938752293586731, 0.1132715833327157, 1761317287306653723, 
1.6329841613769531, 0.9397677779197693, 0.11282024325257155, 1761317287406697485, 
1.644605278968811, 0.940928041934967, 0.10800562164937207, 1761317287506318837, 
1.6574333906173706, 0.9423518776893616, 0.10226951747654227, 1761317287616885145, 
1.6682029962539673, 0.9433258771896362, 0.09846171554817953, 1761317287706595129, 
1.6796077489852905, 0.9443003535270691, 0.09620343193968235, 1761317287806627227, 
1.6901103258132935, 0.9451611638069153, 0.09374727117886802, 1761317287906931414, 
1.7002381086349487, 0.9457376599311829, 0.09031572082844404, 1761317287997575896, 
1.7120397090911865, 0.9466466903686523, 0.08608165442858821, 1761317288106422684, 
1.7225669622421265, 0.9475012421607971, 0.08718749328970461, 1761317288206624729, 
1.7331085205078125, 0.9482244253158569, 0.08769029862923877, 1761317288306538043, 
1.7421483993530273, 0.9488767385482788, 0.08553141306995095, 1761317288397718053, 
1.7532788515090942, 0.9497941732406616, 0.08420506475942956, 1761317288506888170, 
1.7632797956466675, 0.9503892660140991, 0.08456771358705686, 1761317288606795571, 
1.7736002206802368, 0.9511637687683105, 0.08419057144588768, 1761317288706736575, 
1.7843395471572876, 0.9520316123962402, 0.08411022295136529, 1761317288816554475, 
1.7929800748825073, 0.9528539180755615, 0.0842201963543364, 1761317288906499157, 
1.8023790121078491, 0.9537381529808044, 0.08221221038803693, 1761317289006485244, 
1.812252402305603, 0.9545564651489258, 0.08128498848067553, 1761317289106442036, 
1.822449803352356, 0.9553677439689636, 0.08079934603968272, 1761317289216926222, 
1.8306834697723389, 0.9557973146438599, 0.08208728398877611, 1761317289306658291, 
1.8393704891204834, 0.9564045071601868, 0.08084702470169317, 1761317289406827441, 
1.8484041690826416, 0.9573854207992554, 0.07931827314241888, 1761317289507148579, 
1.8562301397323608, 0.9581518769264221, 0.07790371878241792, 1761317289597890321, 
1.865831732749939, 0.9586763381958008, 0.07424062122104104, 1761317289706524260, 
1.874006748199463, 0.9590616226196289, 0.07402581336854078, 1761317289806551390, 
1.8822011947631836, 0.9596809148788452, 0.07122486267237135, 1761317289906551678, 
1.8897536993026733, 0.9605565667152405, 0.06951609676128515, 1761317289997888586, 
1.8990869522094727, 0.9609793424606323, 0.0697848209722265, 1761317290106414690, 
1.9067997932434082, 0.9611726999282837, 0.06867047413385215, 1761317290207724881, 
1.9150599241256714, 0.9617622494697571, 0.06649441796185576, 1761317290305537009, 
1.923648715019226, 0.9623306393623352, 0.06607149876312689, 1761317290415900678, 
1.9309585094451904, 0.9626467823982239, 0.06490129886001889, 1761317290507463756, 
1.9387437105178833, 0.9630193114280701, 0.0644137281885859, 1761317290608414266, 
1.9461257457733154, 0.9634549021720886, 0.06365938121077978, 1761317290705437179, 
1.9530593156814575, 0.9637612700462341, 0.062231501077733994, 1761317290798513715, 
1.9615745544433594, 0.9641048312187195, 0.0617458550883388, 1761317290907571196, 
1.9691507816314697, 0.9644770622253418, 0.060209502424787835, 1761317291008418194, 
1.9759184122085571, 0.9648050665855408, 0.05895090970528066, 1761317291105734116, 
1.9833742380142212, 0.9651806950569153, 0.061891375470073354, 1761317291215695564, 
1.9897241592407227, 0.9656602144241333, 0.06374128696558348, 1761317291308476641, 
1.996553897857666, 0.9660495519638062, 0.06384431356921846, 1761317291408422857, 
2.0035202503204346, 0.9666680693626404, 0.06523220257028992, 1761317291505457871, 
2.0093400478363037, 0.9671478271484375, 0.065015946863537, 1761317291596493925, 
2.0167689323425293, 0.9675253033638, 0.06750318979947893, 1761317291706479356, 
2.0230746269226074, 0.9680290222167969, 0.06746792899165298, 1761317291807477218, 
2.0296058654785156, 0.9683399796485901, 0.06546684070412431, 1761317291905557951, 
2.035491466522217, 0.9688324928283691, 0.06442397497742748, 1761317291997547632, 
2.042513608932495, 0.9692601561546326, 0.06359141898874388, 1761317292106435074, 
2.0486814975738525, 0.969671368598938, 0.06380244617643929, 1761317292207452640, 
2.0545337200164795, 0.9699655771255493, 0.06283709440316979, 1761317292305451298, 
2.0599937438964844, 0.9701445698738098, 0.06072564356400902, 1761317292397193413, 
2.066469669342041, 0.9704218506813049, 0.05876012933629003, 1761317292506458019, 
2.072064161300659, 0.9706747531890869, 0.055784901390897715, 1761317292607460128, 
2.0778112411499023, 0.9709506034851074, 0.05658387269024455, 1761317292705460288, 
2.084244966506958, 0.9713324904441833, 0.05436391302936393, 1761317292814971030, 
2.089092254638672, 0.9715793132781982, 0.053813637775732184, 1761317292906446700, 
2.094548225402832, 0.9717682600021362, 0.05146833275187166, 1761317293007476238, 
2.1000263690948486, 0.9719431400299072, 0.05075828993355815, 1761317293104592576, 
2.105288028717041, 0.9722011089324951, 0.0490881358363916, 1761317293196725855, 
2.110583543777466, 0.9724059104919434, 0.04857527261146937, 1761317293294836176, 
